7.139351E-14,8.603100E-3
3.472222E-4,8.594574E-3
6.944444E-4,8.586047E-3
1.041667E-3,8.577521E-3
1.388889E-3,8.568995E-3
1.736111E-3,8.560469E-3
2.083333E-3,8.551943E-3
2.430556E-3,8.543417E-3
2.777778E-3,8.534890E-3
3.125000E-3,8.526364E-3
3.472222E-3,8.517838E-3
3.819444E-3,8.509312E-3
4.166667E-3,8.500786E-3
4.513889E-3,8.492259E-3
4.861111E-3,8.483733E-3
5.208333E-3,8.475207E-3
5.555556E-3,8.466681E-3
5.902778E-3,8.458155E-3
6.250000E-3,8.449629E-3
6.597222E-3,8.441102E-3
6.944444E-3,8.432576E-3
7.291667E-3,8.424050E-3
7.638889E-3,8.415524E-3
7.986111E-3,8.406998E-3
8.333333E-3,8.398472E-3
8.680556E-3,8.389945E-3
9.027778E-3,8.381419E-3
9.375000E-3,8.372893E-3
9.722222E-3,8.364367E-3
1.006944E-2,8.355841E-3
1.041667E-2,8.347315E-3
1.076389E-2,8.338788E-3
1.111111E-2,8.330262E-3
1.145833E-2,8.321736E-3
1.180556E-2,8.313210E-3
1.215278E-2,8.304684E-3
1.250000E-2,8.296157E-3
1.284722E-2,8.287631E-3
1.319444E-2,8.279105E-3
1.354167E-2,8.270579E-3
1.388889E-2,8.262053E-3
1.423611E-2,8.253527E-3
1.458333E-2,8.245000E-3
1.493056E-2,8.236474E-3
1.527778E-2,8.227948E-3
1.562500E-2,8.219422E-3
1.597222E-2,8.210896E-3
1.631944E-2,8.202370E-3
1.666667E-2,8.193843E-3
1.701389E-2,8.185317E-3
1.736111E-2,8.176791E-3
1.770833E-2,8.168265E-3
1.805556E-2,8.159739E-3
1.840278E-2,8.151212E-3
1.875000E-2,8.142686E-3
1.909722E-2,8.134160E-3
1.944444E-2,8.125634E-3
1.979167E-2,8.117108E-3
2.013889E-2,8.108582E-3
2.048611E-2,8.100055E-3
2.083333E-2,8.091529E-3
2.118056E-2,8.083003E-3
2.152778E-2,8.074477E-3
2.187500E-2,8.065951E-3
2.222222E-2,8.057425E-3
2.256944E-2,8.048898E-3
2.291667E-2,8.040372E-3
2.326389E-2,8.031846E-3
2.361111E-2,8.023320E-3
2.395833E-2,8.014794E-3
2.430556E-2,8.006268E-3
2.465278E-2,7.997741E-3
2.500000E-2,7.989215E-3
2.534722E-2,7.980689E-3
2.569444E-2,7.972163E-3
2.604167E-2,7.963637E-3
2.638889E-2,7.955110E-3
2.673611E-2,7.946584E-3
2.708333E-2,7.938058E-3
2.743056E-2,7.929532E-3
2.777778E-2,7.921006E-3
2.812500E-2,7.912480E-3
2.847222E-2,7.903953E-3
2.881944E-2,7.895427E-3
2.916667E-2,7.886901E-3
2.951389E-2,7.878375E-3
2.986111E-2,7.869849E-3
3.020833E-2,7.861323E-3
3.055556E-2,7.852796E-3
3.090278E-2,7.844270E-3
3.125000E-2,7.835744E-3
3.159722E-2,7.827218E-3
3.194444E-2,7.818692E-3
3.229167E-2,7.810166E-3
3.263889E-2,7.801639E-3
3.298611E-2,7.793113E-3
3.333333E-2,7.784587E-3
3.368056E-2,7.776061E-3
3.402778E-2,7.767535E-3
3.437500E-2,7.759008E-3
3.472222E-2,7.750482E-3
3.506944E-2,7.741956E-3
3.541667E-2,7.733430E-3
3.576389E-2,7.724904E-3
3.611111E-2,7.716378E-3
3.645833E-2,7.707851E-3
3.680556E-2,7.699325E-3
3.715278E-2,7.690799E-3
3.750000E-2,7.682273E-3
3.784722E-2,7.673747E-3
3.819444E-2,7.665221E-3
3.854167E-2,7.656694E-3
3.888889E-2,7.648168E-3
3.923611E-2,7.639642E-3
3.958333E-2,7.631116E-3
3.993056E-2,7.622590E-3
4.027778E-2,7.614063E-3
4.062500E-2,7.605537E-3
4.097222E-2,7.597011E-3
4.131944E-2,7.588485E-3
4.166667E-2,7.579959E-3
4.201389E-2,7.571433E-3
4.236111E-2,7.562906E-3
4.270833E-2,7.554380E-3
4.305556E-2,7.545854E-3
4.340278E-2,7.537328E-3
4.375000E-2,7.528802E-3
4.409722E-2,7.520276E-3
4.444444E-2,7.511749E-3
4.479167E-2,7.503223E-3
4.513889E-2,7.494697E-3
