23.8621,8.259587e-007
27.908,1.858407e-006
32.6897,3.200590e-006
36.8276,4.955752e-006
40.9655,4.955752e-006
45.6552,5.058997e-006
49.977,5.058997e-006
54.023,4.646018e-006
58.5287,5.058997e-006
62.9425,5.162242e-006
67.1724,5.678466e-006
71.4023,5.058997e-006
76,5.058997e-006
80.1379,4.749263e-006
84.6437,3.820059e-006
88.8736,4.233038e-006
93.3793,4.026549e-006
97.6092,1.961652e-006
