0,0.00553486
0.344333,0.00540275
0.918221,0.00527064
1.26255,0.00502294
2.52511,0.00480826
4.01722,0.00450275
5.16499,0.00431284
6.42755,0.00416422
7.34577,0.00408165
8.37877,0.00399908
9.7561,0.00394128
10.9039,0.00389174
12.2812,0.00386697
13.6585,0.00385046
15.3802,0.00383394
17.1019,0.0038422
19.1679,0.00382569
20.8895,0.00383394
22.726,0.00381743
24.4476,0.00380917
26.1693,0.00379266
27.891,0.00376789
29.4978,0.00374312
31.4491,0.00371009
33.5151,0.00367706
36.3845,0.00361927
37.9914,0.00361101
39.1392,0.00358624
40.7461,0.00358624
42.1234,0.00356147
43.3859,0.00355321
44.9928,0.00356147
46.944,0.00355321
49.1248,0.00356147
50.7317,0.00356972
52.9125,0.00355321
54.175,0.00358624
56.0115,0.00357798
59.1105,0.00357798
61.406,0.00355321
64.0459,0.00352844
66.4562,0.00350367
68.7518,0.00347064
70.9326,0.00344587
72.8838,0.00345413
74.4907,0.00345413
75.5237,0.00348716
76.3271,0.0035367
77.3601,0.00357798
